CustomerID,Country,Orders,Revenue,Avg_Order_Value
14214,United Kingdom,5,1004.38,200.88
14215,United Kingdom,6,1789.72,298.29
14216,United Kingdom,4,1839.3,459.82
14217,United Kingdom,17,2004.98,117.94
14218,United Kingdom,1,169.48000000000002,169.48
14219,United Kingdom,1,89.94,89.94
14220,United Kingdom,2,632.4,316.2
14221,United Kingdom,9,3432.8,381.42
14222,United Kingdom,1,683.17,683.17
14223,United Kingdom,3,991.13,330.38
14224,United Kingdom,4,1050.12,262.53
14226,United Kingdom,5,2232.19,446.44
14227,United Kingdom,10,3350.96,335.1
14229,United Kingdom,3,1547.2,515.73
14231,United Kingdom,3,925.71,308.57
14232,United Kingdom,5,2048.07,409.61
14233,United Kingdom,4,1462.72,365.68
14234,United Kingdom,4,775.46,193.86
14235,United Kingdom,5,3144.86,628.97
14236,United Kingdom,2,490.86,245.43
14237,United Kingdom,1,161.0,161.0
14238,United Kingdom,1,146.85,146.85
14239,United Kingdom,11,2380.85,216.44
14240,United Kingdom,2,890.34,445.17
14241,United Kingdom,1,213.70000000000002,213.7
14242,United Kingdom,2,280.55,140.28
14243,United Kingdom,10,2588.77,258.88
14245,United Kingdom,2,1693.45,846.72
14246,United Kingdom,3,1474.06,491.35
14247,United Kingdom,1,136.76999999999998,136.77
14248,United Kingdom,1,302.58,302.58
14250,United Kingdom,3,1904.05,634.68
14251,United Kingdom,5,2879.7000000000003,575.94
14256,United Kingdom,2,969.0600000000001,484.53
14257,United Kingdom,5,3099.7200000000003,619.94
14258,United Kingdom,9,12669.98,1407.78
14259,United Kingdom,1,120.0,120.0
14261,United Kingdom,2,1163.45,581.72
14262,United Kingdom,8,2618.23,327.28
14264,United Kingdom,2,333.97,166.98
14265,Unspecified,2,530.18,265.09
14267,United Kingdom,3,1516.24,505.41
14270,United Kingdom,1,492.65000000000003,492.65
14271,United Kingdom,1,112.32,112.32
14272,United Kingdom,2,437.96,218.98
14273,United Kingdom,4,559.97,139.99
14276,United Kingdom,3,1119.74,373.25
14277,France,3,4216.2,1405.4
14280,United Kingdom,1,134.04,134.04
14282,United Kingdom,15,3729.34,248.62
14284,United Kingdom,2,595.25,297.62
14285,United Kingdom,4,1910.01,477.5
14286,United Kingdom,3,4628.75,1542.92
14287,United Kingdom,3,176.63,58.88
14288,United Kingdom,1,426.6,426.6
14289,United Kingdom,6,911.26,151.88
14290,United Kingdom,5,2314.65,462.93
14291,United Kingdom,11,3883.25,353.02
14292,United Kingdom,9,4871.93,541.33
14293,United Kingdom,4,1046.56,261.64
14295,United Kingdom,1,166.20000000000002,166.2
14297,United Kingdom,4,1305.33,326.33
14298,United Kingdom,44,51527.3,1171.08
14299,United Kingdom,9,3965.62,440.62
14300,United Kingdom,1,43.2,43.2
14301,United Kingdom,1,640.14,640.14
14304,United Kingdom,1,383.45,383.45
14305,United Kingdom,3,1858.96,619.65
14306,United Kingdom,2,2093.32,1046.66
14307,United Kingdom,6,2995.72,499.29
14309,United Kingdom,9,2352.53,261.39
14311,United Kingdom,1,310.26,310.26
14312,United Kingdom,6,1611.59,268.6
14314,United Kingdom,1,120.0,120.0
14315,United Kingdom,6,2481.13,413.52
14317,United Kingdom,1,508.58000000000004,508.58
14320,United Kingdom,2,477.79,238.9
14321,United Kingdom,5,1530.75,306.15
14323,United Kingdom,2,605.0600000000001,302.53
14326,United Kingdom,1,183.85,183.85
14327,United Kingdom,1,311.65,311.65
14329,United Kingdom,7,5014.84,716.41
14331,United Kingdom,2,462.65999999999997,231.33
14332,United Kingdom,3,866.31,288.77
14333,United Kingdom,1,415.2,415.2
14334,United Kingdom,8,2552.21,319.03
14335,Germany,2,468.26,234.13
14336,United Kingdom,4,1614.91,403.73
14338,United Kingdom,2,588.22,294.11
14339,United Kingdom,1,309.52,309.52
14340,United Kingdom,1,134.7,134.7
14341,United Kingdom,8,2182.28,272.79
14342,United Kingdom,4,668.5600000000001,167.14
14344,United Kingdom,8,889.9300000000001,111.24
14345,United Kingdom,1,108.97999999999999,108.98
14346,United Kingdom,2,1021.58,510.79
14348,United Kingdom,1,409.57,409.57
14349,United Kingdom,1,133.5,133.5
14350,United Kingdom,1,282.93,282.93
14351,United Kingdom,1,51.0,51.0
14352,United Kingdom,4,1078.96,269.74
14353,United Kingdom,1,90.6,90.6
14354,United Kingdom,2,163.62,81.81
14355,United Kingdom,1,174.4,174.4
14356,United Kingdom,2,701.23,350.62
14357,United Kingdom,1,225.77,225.77
14359,United Kingdom,3,912.18,304.06
14360,United Kingdom,4,2128.23,532.06
14362,United Kingdom,1,161.2,161.2
14364,United Kingdom,8,3717.35,464.67
14367,United Kingdom,16,9261.52,578.84
14368,United Kingdom,1,155.0,155.0
14371,United Kingdom,1,100.5,100.5
14373,United Kingdom,1,76.55,76.55
14375,United Kingdom,1,257.68,257.68
14377,United Kingdom,2,617.05,308.52
14379,United Kingdom,2,348.1,174.05
14381,United Kingdom,1,202.68,202.68
14382,United Kingdom,1,626.0699999999999,626.07
14383,United Kingdom,3,1247.69,415.9
14385,United Kingdom,3,202.11,67.37
14386,United Kingdom,1,142.4,142.4
14387,United Kingdom,3,1770.56,590.19
14388,United Kingdom,8,3212.84,401.6
14389,United Kingdom,2,1043.46,521.73
14390,United Kingdom,9,4652.82,516.98
14393,United Kingdom,1,67.95,67.95
14395,United Kingdom,9,3507.71,389.75
14396,United Kingdom,2,487.99,244.0
14397,United Kingdom,19,2612.96,137.52
14400,United Kingdom,1,574.7,574.7
14401,United Kingdom,13,4051.48,311.65
14403,United Kingdom,4,1475.81,368.95
14404,United Kingdom,6,1474.32,245.72
14406,United Kingdom,1,156.75,156.75
14407,United Kingdom,6,2157.73,359.62
14408,United Kingdom,7,2606.53,372.36
14409,United Kingdom,6,2059.4500000000003,343.24
14410,United Kingdom,9,1105.07,122.79
14411,United Kingdom,1,1063.0,1063.0
14412,United Kingdom,2,770.03,385.02
14413,United Kingdom,1,122.7,122.7
14414,United Kingdom,7,1496.98,213.85
14415,United Kingdom,13,5900.28,453.87
14416,United Kingdom,2,490.22,245.11
14418,United Kingdom,3,1937.25,645.75
14419,United Kingdom,6,1058.06,176.34
14420,United Kingdom,1,387.52,387.52
14421,United Kingdom,2,813.11,406.56
14422,United Kingdom,6,4263.64,710.61
14423,United Kingdom,1,265.2,265.2
14424,United Kingdom,1,322.08,322.08
14426,United Kingdom,10,4481.67,448.17
14427,United Kingdom,2,363.34000000000003,181.67
14428,United Kingdom,5,1244.83,248.97
14431,United Kingdom,1,470.36,470.36
14432,United Kingdom,6,2255.51,375.92
14434,United Kingdom,6,1372.8,228.8
14436,United Kingdom,1,89.06,89.06
14437,United Kingdom,1,63.0,63.0
14438,United Kingdom,1,131.9,131.9
14439,Greece,1,2661.24,2661.24
14440,United Kingdom,5,2357.6800000000003,471.54
14441,United Kingdom,4,1712.89,428.22
14442,Channel Islands,2,1589.82,794.91
14443,United Kingdom,4,1420.2,355.05
14446,United Kingdom,4,1039.58,259.9
14447,United Kingdom,5,1163.23,232.65
14448,United Kingdom,2,375.35,187.68
14449,United Kingdom,4,907.1,226.78
14450,United Kingdom,3,483.25,161.08
14451,United Kingdom,2,662.59,331.3
14452,United Kingdom,2,264.44,132.22
14453,United Kingdom,1,119.93,119.93
14456,United Kingdom,9,3062.4,340.27
14457,United Kingdom,1,113.64,113.64
14459,United Kingdom,1,1837.92,1837.92
14460,United Kingdom,3,434.34,144.78
14461,United Kingdom,3,2103.06,701.02
14462,United Kingdom,11,2004.02,182.18
14463,United Kingdom,3,529.62,176.54
14465,United Kingdom,3,1058.6200000000001,352.87
14466,United Kingdom,7,2272.4,324.63
14467,United Kingdom,4,598.76,149.69
14470,United Kingdom,2,461.19,230.6
14472,United Kingdom,8,1936.84,242.1
14473,United Kingdom,2,234.34000000000003,117.17
14474,United Kingdom,1,547.66,547.66
14475,United Kingdom,3,925.85,308.62
14476,United Kingdom,1,215.7,215.7
14477,United Kingdom,4,1309.6,327.4
14479,United Kingdom,2,316.25,158.12
14480,United Kingdom,1,279.05,279.05
14481,United Kingdom,2,636.51,318.26
14482,United Kingdom,6,2068.15,344.69
14483,United Kingdom,1,137.1,137.1
14484,United Kingdom,1,321.92,321.92
14485,United Kingdom,1,165.75,165.75
14487,United Kingdom,6,1196.33,199.39
14488,United Kingdom,1,1064.28,1064.28
14489,United Kingdom,1,463.38,463.38
14491,United Kingdom,2,340.93,170.46
14493,United Kingdom,5,2383.2400000000002,476.65
14494,United Kingdom,1,139.56,139.56
14495,United Kingdom,2,123.8,61.9
14496,United Kingdom,2,538.8100000000001,269.41
14497,United Kingdom,1,475.37,475.37
14498,United Kingdom,5,1957.32,391.46
14499,United Kingdom,3,815.32,271.77
14500,United Kingdom,3,356.85,118.95
14501,United Kingdom,2,251.21,125.6
14502,United Kingdom,11,2470.67,224.61
14503,United Kingdom,6,3543.26,590.54
14504,United Kingdom,4,673.26,168.32
14505,United Kingdom,8,5905.64,738.2
14506,United Kingdom,5,2012.17,402.43
14507,United Kingdom,6,1383.18,230.53
14508,United Kingdom,2,276.42,138.21
14511,United Kingdom,5,1314.81,262.96
14512,United Kingdom,2,275.28,137.64
14513,United Kingdom,3,455.59000000000003,151.86
14514,United Kingdom,3,1055.35,351.78
14515,United Kingdom,6,2102.09,350.35
14517,United Kingdom,2,330.45,165.22
14518,United Kingdom,1,174.37,174.37
14520,United Kingdom,2,270.6,135.3
14522,United Kingdom,4,974.54,243.64
14523,United Kingdom,1,241.09,241.09
14524,United Kingdom,9,1867.68,207.52
14525,United Kingdom,9,4332.2,481.36
14527,United Kingdom,55,8508.82,154.71
14528,United Kingdom,1,364.21999999999997,364.22
14529,United Kingdom,3,620.04,206.68
14530,United Kingdom,6,2925.91,487.65
14532,United Kingdom,4,932.85,233.21
14533,United Kingdom,7,1949.72,278.53
14534,United Kingdom,18,4447.05,247.06
14535,United Kingdom,3,2864.19,954.73
14536,United Kingdom,1,171.8,171.8
14537,United Kingdom,1,355.56,355.56
14538,United Kingdom,2,388.25,194.12
14539,United Kingdom,2,537.48,268.74
14540,United Kingdom,3,996.26,332.09
14541,United Kingdom,8,1461.65,182.71
14542,United Kingdom,1,103.25,103.25
14543,United Kingdom,16,3630.33,226.9
14544,United Kingdom,2,2024.45,1012.22
14546,United Kingdom,5,2578.09,515.62
14547,United Kingdom,8,4007.54,500.94
14548,United Kingdom,2,652.8,326.4
14549,United Kingdom,1,289.24,289.24
14550,United Kingdom,2,765.62,382.81
14551,United Kingdom,2,186.23,93.12
14552,United Kingdom,1,165.07,165.07
14553,United Kingdom,5,859.27,171.85
14554,United Kingdom,4,2381.04,595.26
14555,United Kingdom,2,324.14,162.07
14557,United Kingdom,1,788.38,788.38
14560,United Kingdom,22,2237.77,101.72
14561,United Kingdom,3,1080.76,360.25
14562,United Kingdom,18,5074.77,281.93
14565,United Kingdom,4,3099.12,774.78
14566,Channel Islands,1,1432.0,1432.0
14567,United Kingdom,2,1530.3600000000001,765.18
14569,United Kingdom,1,227.39,227.39
14570,United Kingdom,2,218.06,109.03
14572,United Kingdom,7,2832.84,404.69
14573,United Kingdom,9,1653.42,183.71
14576,United Kingdom,1,35.400000000000006,35.4
14577,United Kingdom,4,859.71,214.93
14578,United Kingdom,1,168.63,168.63
14581,United Kingdom,1,138.6,138.6
14582,United Kingdom,1,114.11,114.11
14583,United Kingdom,5,1052.55,210.51
14584,United Kingdom,4,1042.26,260.56
14585,United Kingdom,1,157.05,157.05
14586,United Kingdom,1,237.36,237.36
14587,United Kingdom,9,1601.14,177.9
14589,United Kingdom,1,39.75,39.75
14591,United Kingdom,4,1447.14,361.78
14592,United Kingdom,3,570.46,190.15
14593,United Kingdom,3,617.99,206.0
14594,United Kingdom,2,379.83,189.92
14595,United Kingdom,6,1740.6,290.1
14597,United Kingdom,2,883.15,441.58
14598,United Kingdom,1,221.97,221.97
14600,United Kingdom,1,393.33000000000004,393.33
14601,United Kingdom,1,213.96,213.96
14603,United Kingdom,1,660.0,660.0
14606,United Kingdom,93,12156.65,130.72
14607,United Kingdom,14,16569.5,1183.54
14608,United Kingdom,4,1785.15,446.29
14609,United Kingdom,4,601.56,150.39
14616,United Kingdom,3,406.08000000000004,135.36
14618,United Kingdom,3,553.44,184.48
14619,United Kingdom,1,394.44,394.44
14620,United Kingdom,2,412.78000000000003,206.39
14621,United Kingdom,5,1788.3600000000001,357.67
14622,United Kingdom,1,320.58000000000004,320.58
14623,United Kingdom,5,889.25,177.85
14624,United Kingdom,2,225.85,112.92
14625,United Kingdom,2,899.63,449.82
14626,United Kingdom,4,2791.27,697.82
14628,United Kingdom,2,671.96,335.98
14629,United Kingdom,2,959.01,479.5
14631,United Kingdom,3,1006.98,335.66
14632,United Kingdom,1,114.56,114.56
14633,United Kingdom,1,344.90000000000003,344.9
14636,United Kingdom,2,609.85,304.92
14638,United Kingdom,1,443.6,443.6
14639,United Kingdom,6,2984.49,497.42
14640,United Kingdom,6,2125.08,354.18
14641,United Kingdom,1,110.46,110.46
14642,United Kingdom,1,96.12,96.12
14643,United Kingdom,2,693.8100000000001,346.9
14644,United Kingdom,2,830.76,415.38
14645,United Kingdom,2,597.09,298.54
14646,Netherlands,73,280206.02,3838.44
14647,United Kingdom,1,243.22,243.22
14649,United Kingdom,4,1417.29,354.32
14651,United Kingdom,2,654.6,327.3
14652,United Kingdom,1,114.18,114.18
14653,United Kingdom,7,1947.55,278.22
14655,United Kingdom,4,1932.23,483.06
14656,United Kingdom,2,291.05,145.52
14657,United Kingdom,4,848.22,212.06
14658,United Kingdom,2,247.15,123.58
14659,United Kingdom,9,2529.93,281.1
14660,United Kingdom,2,285.74,142.87
14661,United Kingdom,1,107.95,107.95
14662,United Kingdom,4,771.17,192.79
14664,United Kingdom,2,637.89,318.94
14665,United Kingdom,5,1835.7,367.14
14666,United Kingdom,1,195.25,195.25
14667,United Kingdom,25,9241.2,369.65
14669,United Kingdom,3,1269.99,423.33
14670,United Kingdom,2,411.53,205.76
14672,United Kingdom,2,765.55,382.78
14673,United Kingdom,5,1736.4,347.28
14675,United Kingdom,1,604.75,604.75
14676,United Kingdom,6,2548.2400000000002,424.71
14680,United Kingdom,16,28754.11,1797.13
14681,United Kingdom,3,498.95,166.32
14682,United Kingdom,2,52.0,26.0
14684,United Kingdom,5,1236.28,247.26
14687,United Kingdom,1,628.38,628.38
14688,United Kingdom,21,5630.87,268.14
14689,United Kingdom,1,112.8,112.8
14690,United Kingdom,2,371.7,185.85
14691,United Kingdom,5,2114.33,422.87
14692,United Kingdom,4,591.55,147.89
14693,United Kingdom,1,172.9,172.9
14696,United Kingdom,7,2078.95,296.99
14697,United Kingdom,2,188.60999999999999,94.3
14698,United Kingdom,5,1250.76,250.15
14699,United Kingdom,1,109.13000000000001,109.13
14700,United Kingdom,3,2235.3,745.1
14701,United Kingdom,9,2549.37,283.26
14702,United Kingdom,17,3292.14,193.66
14703,United Kingdom,1,318.17,318.17
14704,United Kingdom,9,1546.91,171.88
14705,United Kingdom,1,179.0,179.0
14708,United Kingdom,3,1126.37,375.46
14709,United Kingdom,13,4921.04,378.54
14710,United Kingdom,4,606.13,151.53
14711,United Kingdom,11,2868.8,260.8
14712,United Kingdom,3,917.07,305.69
14713,United Kingdom,11,2666.36,242.4
14714,United Kingdom,1,160.19,160.19
14715,United Kingdom,4,867.38,216.84
14716,United Kingdom,2,329.68,164.84
14719,United Kingdom,5,1602.13,320.43
14720,United Kingdom,3,663.81,221.27
14722,United Kingdom,1,187.92000000000002,187.92
14723,United Kingdom,6,1158.3,193.05
14725,United Kingdom,1,718.08,718.08
14727,United Kingdom,1,268.58,268.58
14729,United Kingdom,1,313.49,313.49
14730,United Kingdom,8,2005.06,250.63
14731,United Kingdom,3,380.02,126.67
14732,United Kingdom,8,2702.4900000000002,337.81
14733,United Kingdom,12,9585.91,798.83
14735,United Kingdom,32,6065.69,189.55
14737,United Kingdom,3,1164.55,388.18
14738,United Kingdom,7,1314.45,187.78
14739,United Kingdom,7,3902.28,557.47
14740,United Kingdom,3,1448.21,482.74
14741,United Kingdom,6,1400.34,233.39
14744,United Kingdom,7,1099.98,157.14
14745,United Kingdom,5,1220.26,244.05
14747,United Kingdom,1,328.2,328.2
14748,United Kingdom,5,1415.75,283.15
14752,United Kingdom,1,389.64,389.64
14753,United Kingdom,1,563.15,563.15
14754,United Kingdom,2,638.05,319.02
14755,United Kingdom,11,5010.28,455.48
14756,United Kingdom,1,738.96,738.96
14757,United Kingdom,1,420.5,420.5
14758,United Kingdom,4,1484.06,371.02
14759,United Kingdom,3,1625.97,541.99
14760,United Kingdom,1,89.2,89.2
14761,United Kingdom,2,255.9,127.95
14762,United Kingdom,1,300.52,300.52
14764,United Kingdom,1,278.3,278.3
14765,United Kingdom,3,254.11,84.7
14766,United Kingdom,6,2473.37,412.23
14768,United Kingdom,2,192.60000000000002,96.3
14769,United Kingdom,8,10674.75,1334.34
14770,United Kingdom,2,876.42,438.21
14772,United Kingdom,1,139.26,139.26
14775,United Kingdom,3,1011.9,337.3
14776,United Kingdom,11,2538.3,230.75
14778,United Kingdom,2,730.86,365.43
14779,United Kingdom,3,386.15,128.72
14780,United Kingdom,2,447.68,223.84
14782,United Kingdom,1,200.10000000000002,200.1
14784,United Kingdom,2,289.99,145.0
14785,United Kingdom,2,77.4,38.7
14788,United Kingdom,2,679.4399999999999,339.72
14789,United Kingdom,1,197.64,197.64
14790,United Kingdom,4,745.06,186.26
14792,United Kingdom,1,6.2,6.2
14793,United Kingdom,1,228.99,228.99
14794,United Kingdom,7,1319.91,188.56
14795,United Kingdom,1,131.45000000000002,131.45
14796,United Kingdom,17,8022.49,471.91
14798,United Kingdom,3,173.74,57.91
14799,United Kingdom,1,157.7,157.7
14800,United Kingdom,12,4339.74,361.64
14801,United Kingdom,1,193.14,193.14
14803,United Kingdom,3,845.55,281.85
14804,United Kingdom,1,353.27,353.27
14805,United Kingdom,4,554.65,138.66
14806,United Kingdom,1,193.39000000000001,193.39
14808,United Kingdom,8,2741.17,342.65
14810,United Kingdom,11,2087.88,189.81
14813,United Kingdom,2,155.43,77.72
14815,United Kingdom,2,778.5,389.25
14816,United Kingdom,1,271.85,271.85
14817,United Kingdom,2,1110.34,555.17
14818,United Kingdom,3,657.8,219.27
14819,United Kingdom,2,272.07,136.04
14820,United Kingdom,4,507.29,126.82
14821,United Kingdom,1,48.800000000000004,48.8
14823,United Kingdom,3,321.43,107.14
14824,United Kingdom,4,1127.71,281.93
14825,United Kingdom,12,2226.91,185.58
14828,United Kingdom,3,2139.76,713.25
14829,United Kingdom,4,697.55,174.39
14830,United Kingdom,1,197.13,197.13
14834,United Kingdom,6,1720.3,286.72
14836,United Kingdom,3,102.44999999999999,34.15
14837,United Kingdom,4,1649.5,412.38
14840,United Kingdom,1,62.85,62.85
14841,United Kingdom,6,3295.76,549.29
14842,United Kingdom,4,2824.69,706.17
14844,United Kingdom,4,3189.81,797.45
14847,United Kingdom,1,309.4,309.4
14849,United Kingdom,25,7930.54,317.22
14850,United Kingdom,1,325.75,325.75
14851,United Kingdom,2,511.35,255.68
14852,United Kingdom,6,2836.69,472.78
14853,United Kingdom,2,475.8,237.9
14854,United Kingdom,7,2759.83,394.26
14855,United Kingdom,2,645.65,322.82
14856,United Kingdom,3,1311.3799999999999,437.13
14857,United Kingdom,2,1173.12,586.56
14859,United Kingdom,4,1353.74,338.44
14860,United Kingdom,1,170.32,170.32
14861,United Kingdom,1,125.79,125.79
14862,United Kingdom,2,841.1999999999999,420.6
14863,United Kingdom,1,266.76,266.76
14865,United Kingdom,2,52.2,26.1
14866,United Kingdom,12,14389.9,1199.16
14867,United Kingdom,3,710.28,236.76
14868,United Kingdom,8,2953.59,369.2
14869,United Kingdom,2,725.7,362.85
14870,United Kingdom,1,327.25,327.25
14871,United Kingdom,4,522.38,130.6
14873,United Kingdom,1,519.68,519.68
14875,United Kingdom,2,1465.3200000000002,732.66
14878,United Kingdom,9,1485.54,165.06
14880,United Kingdom,3,706.19,235.4
14881,United Kingdom,1,255.4,255.4
14882,United Kingdom,2,589.7,294.85
14883,United Kingdom,6,761.59,126.93
14885,United Kingdom,1,765.3199999999999,765.32
14886,United Kingdom,1,364.8,364.8
14887,United Kingdom,1,1862.0,1862.0
14888,United Kingdom,1,369.2,369.2
14889,United Kingdom,1,135.9,135.9
14890,United Kingdom,1,125.65,125.65
14891,United Kingdom,2,554.38,277.19
14893,United Kingdom,2,1237.8500000000001,618.93
14894,United Kingdom,1,655.75,655.75
14895,United Kingdom,20,11138.710000000001,556.94
14896,United Kingdom,2,468.77000000000004,234.39
14897,United Kingdom,4,1366.38,341.6
14898,United Kingdom,6,1303.52,217.25
14901,United Kingdom,9,1421.29,157.92
14902,United Kingdom,1,332.66,332.66
14903,United Kingdom,5,2810.63,562.13
14904,United Kingdom,2,1025.44,512.72
14905,United Kingdom,2,616.15,308.08
14907,United Kingdom,7,3501.1,500.16
14908,United Kingdom,1,277.8,277.8
14910,United Kingdom,4,434.35,108.59
14911,EIRE,201,143825.06,715.55
14912,Italy,2,867.85,433.92
14913,United Kingdom,4,1227.43,306.86
14915,United Kingdom,2,307.48,153.74
14916,United Kingdom,4,1268.98,317.24
14918,United Kingdom,2,1610.15,805.08
14920,United Kingdom,2,977.77,488.88
14921,United Kingdom,2,1316.07,658.04
14923,United Kingdom,1,749.1,749.1
14924,United Kingdom,1,310.05,310.05
14929,United Kingdom,1,223.88,223.88
14930,Channel Islands,3,2372.86,790.95
14931,Channel Islands,5,1257.68,251.54
14932,Channel Islands,1,363.53,363.53
14934,Channel Islands,2,1890.94,945.47
14935,Channel Islands,1,1784.71,1784.71
14936,Channel Islands,8,8137.02,1017.13
14937,Channel Islands,3,1621.88,540.63
14944,United Kingdom,12,5900.25,491.69
14946,United Kingdom,1,100.9,100.9
14947,United Kingdom,2,290.82,145.41
14948,United Kingdom,6,1101.97,183.66
14950,United Kingdom,1,371.2,371.2
14951,United Kingdom,1,311.69,311.69
14952,United Kingdom,11,8099.49,736.32
14953,United Kingdom,1,289.82,289.82
14954,United Kingdom,1,336.17,336.17
14957,United Kingdom,1,58.49,58.49
14958,United Kingdom,3,499.68,166.56
14959,United Kingdom,4,695.42,173.86
14960,United Kingdom,2,221.27,110.64
14961,United Kingdom,9,7044.68,782.74
14962,United Kingdom,1,126.7,126.7
14963,United Kingdom,5,1487.8,297.56
14964,United Kingdom,1,206.21,206.21
14965,United Kingdom,2,599.0,299.5
14966,United Kingdom,1,191.32,191.32
14967,United Kingdom,1,463.8,463.8
14968,United Kingdom,1,147.59,147.59
14970,United Kingdom,4,1592.06,398.02
14971,United Kingdom,3,1116.57,372.19
14972,United Kingdom,1,114.77,114.77
14973,United Kingdom,3,1314.45,438.15
14974,United Kingdom,1,114.39,114.39
14975,United Kingdom,1,279.94,279.94
14976,United Kingdom,7,790.86,112.98
14978,United Kingdom,5,1931.42,386.28
14981,United Kingdom,1,102.12,102.12
14984,United Kingdom,2,213.27,106.64
14985,United Kingdom,2,296.75,148.38
14987,United Kingdom,2,326.4,163.2
14988,United Kingdom,1,334.54,334.54
14995,United Kingdom,2,233.23000000000002,116.62
14997,United Kingdom,3,546.1999999999999,182.07
14998,United Kingdom,2,429.87,214.94
15000,United Kingdom,1,490.52,490.52
15002,United Kingdom,4,1641.76,410.44
15004,United Kingdom,1,1246.32,1246.32
15005,United Kingdom,28,6316.57,225.59
15006,United Kingdom,1,502.09,502.09
15007,United Kingdom,1,156.91,156.91
15009,United Kingdom,3,1261.78,420.59
15010,United Kingdom,1,308.94,308.94
15012,United Kingdom,2,423.04,211.52
15014,United Kingdom,2,260.17,130.08
15016,United Kingdom,1,170.04,170.04
15017,United Kingdom,1,125.58,125.58
15018,United Kingdom,3,496.21000000000004,165.4
15019,United Kingdom,1,266.0,266.0
15021,United Kingdom,9,1914.82,212.76
15022,United Kingdom,4,905.04,226.26
15023,United Kingdom,11,6802.76,618.43
15024,United Kingdom,10,1661.33,166.13
15025,United Kingdom,1,377.01,377.01
15026,United Kingdom,3,469.0,156.33
15027,United Kingdom,4,1066.1499999999999,266.54
15028,United Kingdom,4,627.13,156.78
15030,United Kingdom,2,518.28,259.14
15031,United Kingdom,4,668.14,167.04
15032,United Kingdom,3,4959.1,1653.03
15033,United Kingdom,10,2586.67,258.67
15034,United Kingdom,8,4308.61,538.58
15035,United Kingdom,1,252.73000000000002,252.73
15036,United Kingdom,3,465.55,155.18
15038,United Kingdom,6,705.49,117.58
15039,United Kingdom,47,19914.44,423.71
15041,United Kingdom,1,180.35,180.35
15042,United Kingdom,1,135.93,135.93
15043,United Kingdom,1,537.0,537.0
15044,United Kingdom,17,7700.2300000000005,452.95
15045,United Kingdom,2,735.66,367.83
15046,United Kingdom,15,5213.7699999999995,347.58
15047,United Kingdom,1,343.62,343.62
15048,United Kingdom,4,384.05,96.01
15049,United Kingdom,1,121.17000000000002,121.17
15050,United Kingdom,3,1782.09,594.03
15051,United Kingdom,3,1391.61,463.87
15052,United Kingdom,1,215.78,215.78
15053,United Kingdom,3,697.79,232.6
15054,United Kingdom,2,302.1,151.05
15057,United Kingdom,2,1489.5,744.75
15058,United Kingdom,11,2124.9900000000002,193.18
15059,United Kingdom,9,1337.72,148.64
15060,United Kingdom,4,303.09,75.77
15061,United Kingdom,48,54534.14,1136.13
15062,United Kingdom,4,987.86,246.96
15063,United Kingdom,1,370.79999999999995,370.8
15065,United Kingdom,4,3158.13,789.53
15066,United Kingdom,1,893.59,893.59
15067,United Kingdom,3,1744.76,581.59
15068,United Kingdom,2,553.36,276.68
15069,United Kingdom,1,1109.53,1109.53
15070,United Kingdom,1,106.2,106.2
15071,United Kingdom,2,982.07,491.04
15073,United Kingdom,3,1043.41,347.8
15074,United Kingdom,1,748.87,748.87
15075,United Kingdom,1,773.03,773.03
15076,United Kingdom,1,880.85,880.85
15078,United Kingdom,32,9743.11,304.47
15079,United Kingdom,4,895.61,223.9
15081,United Kingdom,5,504.8,100.96
15083,United Kingdom,1,88.2,88.2
15087,United Kingdom,1,306.94,306.94
15088,United Kingdom,2,1160.07,580.04
15089,United Kingdom,6,2420.84,403.47
15090,United Kingdom,1,381.32,381.32
15091,United Kingdom,1,480.71,480.71
15092,United Kingdom,2,457.81,228.9
15093,United Kingdom,6,4597.02,766.17
15095,United Kingdom,4,1370.6,342.65
15096,United Kingdom,1,219.39000000000001,219.39
15097,United Kingdom,1,248.08,248.08
15098,United Kingdom,3,39916.5,13305.5
15099,United Kingdom,1,410.48,410.48
15100,United Kingdom,3,876.0,292.0
15101,United Kingdom,2,317.53,158.76
15103,United Kingdom,2,703.36,351.68
15104,United Kingdom,2,1027.44,513.72
15105,United Kingdom,7,2298.93,328.42
15106,United Kingdom,5,1422.52,284.5
15107,United Kingdom,6,319.5,53.25
15108,European Community,4,1300.25,325.06
15109,United Kingdom,1,484.95,484.95
15110,United Kingdom,4,996.1,249.02
15111,United Kingdom,3,1567.48,522.49
15113,United Kingdom,3,3609.33,1203.11
15114,United Kingdom,10,2760.56,276.06
15115,United Kingdom,1,340.11,340.11
15116,United Kingdom,4,1352.75,338.19
15117,United Kingdom,5,1551.78,310.36
15118,United Kingdom,1,244.8,244.8
15119,United Kingdom,1,266.4,266.4
15120,United Kingdom,1,358.82,358.82
15121,United Kingdom,2,457.72,228.86
15122,United Kingdom,3,1633.78,544.59
15123,United Kingdom,2,2199.31,1099.66
15124,United Kingdom,2,184.19,92.1
15125,United Kingdom,15,11528.48,768.57
15127,United Kingdom,1,406.53,406.53
15128,United Kingdom,4,1471.0,367.75
15129,United Kingdom,11,3447.4,313.4
15130,United Kingdom,1,330.11,330.11
15132,United Kingdom,5,977.9300000000001,195.59
15133,United Kingdom,3,982.42,327.47
